cluster,ts,model,bucket,model_p,market_p,realized,event,consistency_residual
istanbul/2026-06-06,2026-06-06T14:20:00+00:00,recorded_legacy,exact:24,0.0,0.020500000000000004,0,istanbul/2026-06-06/2026-06-06T14:20:00+00:00,0.03972780666439979
istanbul/2026-06-06,2026-06-06T14:20:00+00:00,recorded_legacy,exact:25,0.0,0.0015000000000000005,0,istanbul/2026-06-06/2026-06-06T14:20:00+00:00,0.03972780666439979
istanbul/2026-06-06,2026-06-06T14:20:00+00:00,recorded_legacy,exact:26,0.0,0.005,0,istanbul/2026-06-06/2026-06-06T14:20:00+00:00,0.03972780666439979
istanbul/2026-06-06,2026-06-06T14:20:00+00:00,recorded_legacy,exact:27,0.0,0.0015000000000000005,0,istanbul/2026-06-06/2026-06-06T14:20:00+00:00,0.03972780666439979
istanbul/2026-06-10,2026-06-10T12:20:00+00:00,recorded_legacy,exact:24,0.9958,0.895,1,istanbul/2026-06-10/2026-06-10T12:20:00+00:00,0.007325775270156977
istanbul/2026-06-10,2026-06-10T12:20:00+00:00,recorded_legacy,exact:25,0.0041,0.065,0,istanbul/2026-06-10/2026-06-10T12:20:00+00:00,0.007325775270156977
istanbul/2026-06-10,2026-06-10T12:20:00+00:00,recorded_legacy,exact:26,0.0001,0.0045000000000000005,0,istanbul/2026-06-10/2026-06-10T12:20:00+00:00,0.007325775270156977
istanbul/2026-06-10,2026-06-10T12:20:00+00:00,recorded_legacy,exact:27,0.0,0.01,0,istanbul/2026-06-10/2026-06-10T12:20:00+00:00,0.007325775270156977
istanbul/2026-06-10,2026-06-10T12:20:00+00:00,recorded_legacy,higher:28,0,0.01,0,istanbul/2026-06-10/2026-06-10T12:20:00+00:00,0.007325775270156977
istanbul/2026-06-10,2026-06-10T12:50:00+00:00,recorded_legacy,exact:24,0.9997,0.8400000000000001,1,istanbul/2026-06-10/2026-06-10T12:50:00+00:00,0.020983677125764433
istanbul/2026-06-10,2026-06-10T12:50:00+00:00,recorded_legacy,exact:25,0.0003,0.13,0,istanbul/2026-06-10/2026-06-10T12:50:00+00:00,0.020983677125764433
istanbul/2026-06-10,2026-06-10T12:50:00+00:00,recorded_legacy,exact:26,0.0,0.008,0,istanbul/2026-06-10/2026-06-10T12:50:00+00:00,0.020983677125764433
istanbul/2026-06-10,2026-06-10T12:50:00+00:00,recorded_legacy,exact:27,0.0,0.006000000000000001,0,istanbul/2026-06-10/2026-06-10T12:50:00+00:00,0.020983677125764433
istanbul/2026-06-10,2026-06-10T12:50:00+00:00,recorded_legacy,higher:28,0,0.0015000000000000005,0,istanbul/2026-06-10/2026-06-10T12:50:00+00:00,0.020983677125764433
istanbul/2026-06-10,2026-06-10T13:20:00+00:00,recorded_legacy,exact:24,0.9991,0.95,1,istanbul/2026-06-10/2026-06-10T13:20:00+00:00,0.004545694840767278
istanbul/2026-06-10,2026-06-10T13:20:00+00:00,recorded_legacy,exact:25,0.0009,0.04500000000000002,0,istanbul/2026-06-10/2026-06-10T13:20:00+00:00,0.004545694840767278
istanbul/2026-06-10,2026-06-10T13:20:00+00:00,recorded_legacy,exact:26,0.0,0.007000000000000001,0,istanbul/2026-06-10/2026-06-10T13:20:00+00:00,0.004545694840767278
istanbul/2026-06-10,2026-06-10T13:20:00+00:00,recorded_legacy,exact:27,0.0,0.0015000000000000005,0,istanbul/2026-06-10/2026-06-10T13:20:00+00:00,0.004545694840767278
istanbul/2026-06-10,2026-06-10T13:50:00+00:00,recorded_legacy,exact:24,0.9995,0.978,1,istanbul/2026-06-10/2026-06-10T13:50:00+00:00,0.0047564288725601145
istanbul/2026-06-10,2026-06-10T13:50:00+00:00,recorded_legacy,exact:25,0.0005,0.02500000000000001,0,istanbul/2026-06-10/2026-06-10T13:50:00+00:00,0.0047564288725601145
istanbul/2026-06-10,2026-06-10T13:50:00+00:00,recorded_legacy,exact:26,0.0,0.002500000000000001,0,istanbul/2026-06-10/2026-06-10T13:50:00+00:00,0.0047564288725601145
istanbul/2026-06-10,2026-06-10T13:50:00+00:00,recorded_legacy,exact:27,0.0,0.0015000000000000005,0,istanbul/2026-06-10/2026-06-10T13:50:00+00:00,0.0047564288725601145
istanbul/2026-06-10,2026-06-10T14:20:00+00:00,recorded_legacy,exact:24,1.0,0.9884999999999999,1,istanbul/2026-06-10/2026-06-10T14:20:00+00:00,0.0003962688105468848
istanbul/2026-06-10,2026-06-10T14:20:00+00:00,recorded_legacy,exact:25,0.0,0.010500000000000004,0,istanbul/2026-06-10/2026-06-10T14:20:00+00:00,0.0003962688105468848
istanbul/2026-06-10,2026-06-10T14:20:00+00:00,recorded_legacy,exact:26,0.0,0.005000000000000001,0,istanbul/2026-06-10/2026-06-10T14:20:00+00:00,0.0003962688105468848
istanbul/2026-06-10,2026-06-10T14:20:00+00:00,recorded_legacy,exact:27,0.0,0.0015000000000000005,0,istanbul/2026-06-10/2026-06-10T14:20:00+00:00,0.0003962688105468848
istanbul/2026-06-10,2026-06-10T14:50:00+00:00,recorded_legacy,exact:24,1.0,0.975,1,istanbul/2026-06-10/2026-06-10T14:50:00+00:00,0.0011330895771461957
istanbul/2026-06-10,2026-06-10T14:50:00+00:00,recorded_legacy,exact:25,0.0,0.02900000000000001,0,istanbul/2026-06-10/2026-06-10T14:50:00+00:00,0.0011330895771461957
istanbul/2026-06-10,2026-06-10T14:50:00+00:00,recorded_legacy,exact:26,0.0,0.005000000000000001,0,istanbul/2026-06-10/2026-06-10T14:50:00+00:00,0.0011330895771461957
istanbul/2026-06-10,2026-06-10T14:50:00+00:00,recorded_legacy,exact:27,0.0,0.0015000000000000005,0,istanbul/2026-06-10/2026-06-10T14:50:00+00:00,0.0011330895771461957
istanbul/2026-06-11,2026-06-11T10:20:00+00:00,recorded_legacy,exact:24,0.8971,0.6799999999999999,1,istanbul/2026-06-11/2026-06-11T10:20:00+00:00,0.19469555538693017
istanbul/2026-06-11,2026-06-11T10:20:00+00:00,recorded_legacy,exact:25,0.102,0.285,0,istanbul/2026-06-11/2026-06-11T10:20:00+00:00,0.19469555538693017
istanbul/2026-06-11,2026-06-11T10:20:00+00:00,recorded_legacy,exact:26,0.0009,0.05499999999999999,0,istanbul/2026-06-11/2026-06-11T10:20:00+00:00,0.19469555538693017
istanbul/2026-06-11,2026-06-11T10:20:00+00:00,recorded_legacy,exact:27,0.0,0.0065000000000000014,0,istanbul/2026-06-11/2026-06-11T10:20:00+00:00,0.19469555538693017
istanbul/2026-06-11,2026-06-11T10:20:00+00:00,recorded_legacy,higher:28,0,0.004,0,istanbul/2026-06-11/2026-06-11T10:20:00+00:00,0.19469555538693017
istanbul/2026-06-11,2026-06-11T10:50:00+00:00,recorded_legacy,exact:24,0.7442,0.72,1,istanbul/2026-06-11/2026-06-11T10:50:00+00:00,0.05688369017285799
istanbul/2026-06-11,2026-06-11T10:50:00+00:00,recorded_legacy,exact:25,0.2471,0.255,0,istanbul/2026-06-11/2026-06-11T10:50:00+00:00,0.05688369017285799
istanbul/2026-06-11,2026-06-11T10:50:00+00:00,recorded_legacy,exact:26,0.0086,0.05000000000000002,0,istanbul/2026-06-11/2026-06-11T10:50:00+00:00,0.05688369017285799
istanbul/2026-06-11,2026-06-11T10:50:00+00:00,recorded_legacy,exact:27,0.0001,0.0065000000000000014,0,istanbul/2026-06-11/2026-06-11T10:50:00+00:00,0.05688369017285799
istanbul/2026-06-11,2026-06-11T10:50:00+00:00,recorded_legacy,higher:28,0,0.0025000000000000005,0,istanbul/2026-06-11/2026-06-11T10:50:00+00:00,0.05688369017285799
istanbul/2026-06-11,2026-06-11T11:20:00+00:00,recorded_legacy,exact:24,0.7036,0.72,1,istanbul/2026-06-11/2026-06-11T11:20:00+00:00,0.10286055600469446
istanbul/2026-06-11,2026-06-11T11:20:00+00:00,recorded_legacy,exact:25,0.2817,0.255,0,istanbul/2026-06-11/2026-06-11T11:20:00+00:00,0.10286055600469446
istanbul/2026-06-11,2026-06-11T11:20:00+00:00,recorded_legacy,exact:26,0.0143,0.05000000000000002,0,istanbul/2026-06-11/2026-06-11T11:20:00+00:00,0.10286055600469446
istanbul/2026-06-11,2026-06-11T11:20:00+00:00,recorded_legacy,exact:27,0.0004,0.005500000000000001,0,istanbul/2026-06-11/2026-06-11T11:20:00+00:00,0.10286055600469446
istanbul/2026-06-11,2026-06-11T11:20:00+00:00,recorded_legacy,higher:28,0,0.0015000000000000005,0,istanbul/2026-06-11/2026-06-11T11:20:00+00:00,0.10286055600469446
istanbul/2026-06-11,2026-06-11T11:50:00+00:00,recorded_legacy,exact:24,0.6236,0.8400000000000001,1,istanbul/2026-06-11/2026-06-11T11:50:00+00:00,0.07233300908059137
istanbul/2026-06-11,2026-06-11T11:50:00+00:00,recorded_legacy,exact:25,0.3331,0.105,0,istanbul/2026-06-11/2026-06-11T11:50:00+00:00,0.07233300908059137
istanbul/2026-06-11,2026-06-11T11:50:00+00:00,recorded_legacy,exact:26,0.0423,0.03400000000000001,0,istanbul/2026-06-11/2026-06-11T11:50:00+00:00,0.07233300908059137
istanbul/2026-06-11,2026-06-11T11:50:00+00:00,recorded_legacy,exact:27,0.001,0.0045000000000000005,0,istanbul/2026-06-11/2026-06-11T11:50:00+00:00,0.07233300908059137
istanbul/2026-06-11,2026-06-11T11:50:00+00:00,recorded_legacy,higher:28,0,0.0025000000000000005,0,istanbul/2026-06-11/2026-06-11T11:50:00+00:00,0.07233300908059137
istanbul/2026-06-11,2026-06-11T12:20:00+00:00,recorded_legacy,exact:24,0.8509000000000001,0.8400000000000001,1,istanbul/2026-06-11/2026-06-11T12:20:00+00:00,0.09693752935433797
istanbul/2026-06-11,2026-06-11T12:20:00+00:00,recorded_legacy,exact:25,0.14570000000000002,0.14500000000000002,0,istanbul/2026-06-11/2026-06-11T12:20:00+00:00,0.09693752935433797
istanbul/2026-06-11,2026-06-11T12:20:00+00:00,recorded_legacy,exact:26,0.0034000000000000002,0.013500000000000003,0,istanbul/2026-06-11/2026-06-11T12:20:00+00:00,0.09693752935433797
istanbul/2026-06-11,2026-06-11T12:20:00+00:00,recorded_legacy,exact:27,0.0,0.0025000000000000005,0,istanbul/2026-06-11/2026-06-11T12:20:00+00:00,0.09693752935433797
istanbul/2026-06-11,2026-06-11T12:20:00+00:00,recorded_legacy,higher:28,0,0.0015000000000000005,0,istanbul/2026-06-11/2026-06-11T12:20:00+00:00,0.09693752935433797
istanbul/2026-06-11,2026-06-11T12:50:00+00:00,recorded_legacy,exact:24,0.9634,0.855,1,istanbul/2026-06-11/2026-06-11T12:50:00+00:00,0.01167175588971181
istanbul/2026-06-11,2026-06-11T12:50:00+00:00,recorded_legacy,exact:25,0.0363,0.05499999999999999,0,istanbul/2026-06-11/2026-06-11T12:50:00+00:00,0.01167175588971181
istanbul/2026-06-11,2026-06-11T12:50:00+00:00,recorded_legacy,exact:26,0.0003,0.009000000000000003,0,istanbul/2026-06-11/2026-06-11T12:50:00+00:00,0.01167175588971181
istanbul/2026-06-11,2026-06-11T12:50:00+00:00,recorded_legacy,exact:27,0.0,0.002500000000000001,0,istanbul/2026-06-11/2026-06-11T12:50:00+00:00,0.01167175588971181
istanbul/2026-06-11,2026-06-11T12:50:00+00:00,recorded_legacy,higher:28,0,0.0015000000000000005,0,istanbul/2026-06-11/2026-06-11T12:50:00+00:00,0.01167175588971181
istanbul/2026-06-11,2026-06-11T13:20:00+00:00,recorded_legacy,exact:24,0.9931,0.8200000000000001,1,istanbul/2026-06-11/2026-06-11T13:20:00+00:00,0.09768590380557274
istanbul/2026-06-11,2026-06-11T13:20:00+00:00,recorded_legacy,exact:25,0.0069,0.175,0,istanbul/2026-06-11/2026-06-11T13:20:00+00:00,0.09768590380557274
istanbul/2026-06-11,2026-06-11T13:20:00+00:00,recorded_legacy,exact:26,0.0,0.014000000000000004,0,istanbul/2026-06-11/2026-06-11T13:20:00+00:00,0.09768590380557274
istanbul/2026-06-11,2026-06-11T13:20:00+00:00,recorded_legacy,exact:27,0.0,0.004500000000000001,0,istanbul/2026-06-11/2026-06-11T13:20:00+00:00,0.09768590380557274
istanbul/2026-06-11,2026-06-11T13:20:00+00:00,recorded_legacy,higher:28,0,0.0015000000000000005,0,istanbul/2026-06-11/2026-06-11T13:20:00+00:00,0.09768590380557274
istanbul/2026-06-11,2026-06-11T13:50:00+00:00,recorded_legacy,exact:24,0.9992,0.9099999999999999,1,istanbul/2026-06-11/2026-06-11T13:50:00+00:00,0.03998858442833797
istanbul/2026-06-11,2026-06-11T13:50:00+00:00,recorded_legacy,exact:25,0.0008,0.07500000000000001,0,istanbul/2026-06-11/2026-06-11T13:50:00+00:00,0.03998858442833797
istanbul/2026-06-11,2026-06-11T13:50:00+00:00,recorded_legacy,exact:26,0.0,0.0065000000000000014,0,istanbul/2026-06-11/2026-06-11T13:50:00+00:00,0.03998858442833797
istanbul/2026-06-11,2026-06-11T13:50:00+00:00,recorded_legacy,exact:27,0.0,0.0020000000000000005,0,istanbul/2026-06-11/2026-06-11T13:50:00+00:00,0.03998858442833797
istanbul/2026-06-11,2026-06-11T13:50:00+00:00,recorded_legacy,higher:28,0,0.0020000000000000005,0,istanbul/2026-06-11/2026-06-11T13:50:00+00:00,0.03998858442833797
istanbul/2026-06-11,2026-06-11T14:20:00+00:00,recorded_legacy,exact:24,1.0,0.96,1,istanbul/2026-06-11/2026-06-11T14:20:00+00:00,0.0007884265807639797
istanbul/2026-06-11,2026-06-11T14:20:00+00:00,recorded_legacy,exact:25,0.0,0.04500000000000002,0,istanbul/2026-06-11/2026-06-11T14:20:00+00:00,0.0007884265807639797
istanbul/2026-06-11,2026-06-11T14:20:00+00:00,recorded_legacy,exact:26,0.0,0.006000000000000001,0,istanbul/2026-06-11/2026-06-11T14:20:00+00:00,0.0007884265807639797
istanbul/2026-06-11,2026-06-11T14:20:00+00:00,recorded_legacy,exact:27,0.0,0.0030000000000000005,0,istanbul/2026-06-11/2026-06-11T14:20:00+00:00,0.0007884265807639797
istanbul/2026-06-11,2026-06-11T14:20:00+00:00,recorded_legacy,higher:28,0,0.0020000000000000005,0,istanbul/2026-06-11/2026-06-11T14:20:00+00:00,0.0007884265807639797
istanbul/2026-06-11,2026-06-11T14:50:00+00:00,recorded_legacy,exact:24,0.0005,0.988,1,istanbul/2026-06-11/2026-06-11T14:50:00+00:00,0.0833979288109774
istanbul/2026-06-11,2026-06-11T14:50:00+00:00,recorded_legacy,exact:25,0.0,0.014500000000000004,0,istanbul/2026-06-11/2026-06-11T14:50:00+00:00,0.0833979288109774
istanbul/2026-06-11,2026-06-11T14:50:00+00:00,recorded_legacy,exact:26,0.0,0.0035000000000000005,0,istanbul/2026-06-11/2026-06-11T14:50:00+00:00,0.0833979288109774
istanbul/2026-06-11,2026-06-11T14:50:00+00:00,recorded_legacy,exact:27,0.0,0.004,0,istanbul/2026-06-11/2026-06-11T14:50:00+00:00,0.0833979288109774
istanbul/2026-06-11,2026-06-11T14:50:00+00:00,recorded_legacy,higher:28,0,0.0025000000000000005,0,istanbul/2026-06-11/2026-06-11T14:50:00+00:00,0.0833979288109774
istanbul/2026-06-11,2026-06-11T15:20:00+00:00,recorded_legacy,exact:24,0.0,0.987,1,istanbul/2026-06-11/2026-06-11T15:20:00+00:00,0.030659682098130303
istanbul/2026-06-11,2026-06-11T15:20:00+00:00,recorded_legacy,exact:25,0.0,0.013500000000000005,0,istanbul/2026-06-11/2026-06-11T15:20:00+00:00,0.030659682098130303
istanbul/2026-06-11,2026-06-11T15:20:00+00:00,recorded_legacy,exact:26,0.0,0.0035000000000000005,0,istanbul/2026-06-11/2026-06-11T15:20:00+00:00,0.030659682098130303
istanbul/2026-06-11,2026-06-11T15:20:00+00:00,recorded_legacy,exact:27,0.0,0.004,0,istanbul/2026-06-11/2026-06-11T15:20:00+00:00,0.030659682098130303
istanbul/2026-06-11,2026-06-11T15:20:00+00:00,recorded_legacy,higher:28,0,0.0025000000000000005,0,istanbul/2026-06-11/2026-06-11T15:20:00+00:00,0.030659682098130303
istanbul/2026-06-11,2026-06-11T15:50:00+00:00,recorded_legacy,exact:24,0.0,0.987,1,istanbul/2026-06-11/2026-06-11T15:50:00+00:00,0.007082213146602734
istanbul/2026-06-11,2026-06-11T15:50:00+00:00,recorded_legacy,exact:25,0.0,0.007,0,istanbul/2026-06-11/2026-06-11T15:50:00+00:00,0.007082213146602734
istanbul/2026-06-11,2026-06-11T15:50:00+00:00,recorded_legacy,exact:26,0.0,0.0030000000000000005,0,istanbul/2026-06-11/2026-06-11T15:50:00+00:00,0.007082213146602734
istanbul/2026-06-11,2026-06-11T15:50:00+00:00,recorded_legacy,exact:27,0.0,0.004,0,istanbul/2026-06-11/2026-06-11T15:50:00+00:00,0.007082213146602734
istanbul/2026-06-11,2026-06-11T15:50:00+00:00,recorded_legacy,higher:28,0,0.0025000000000000005,0,istanbul/2026-06-11/2026-06-11T15:50:00+00:00,0.007082213146602734
istanbul/2026-06-11,2026-06-11T16:20:00+00:00,recorded_legacy,exact:24,0.0,0.9955,1,istanbul/2026-06-11/2026-06-11T16:20:00+00:00,0.0008474128915424428
istanbul/2026-06-11,2026-06-11T16:20:00+00:00,recorded_legacy,exact:25,0.0,0.004000000000000001,0,istanbul/2026-06-11/2026-06-11T16:20:00+00:00,0.0008474128915424428
istanbul/2026-06-11,2026-06-11T16:20:00+00:00,recorded_legacy,exact:26,0.0,0.0015000000000000005,0,istanbul/2026-06-11/2026-06-11T16:20:00+00:00,0.0008474128915424428
istanbul/2026-06-11,2026-06-11T16:20:00+00:00,recorded_legacy,exact:27,0.0,0.0015000000000000005,0,istanbul/2026-06-11/2026-06-11T16:20:00+00:00,0.0008474128915424428
istanbul/2026-06-12,2026-06-12T10:20:00+00:00,recorded_legacy,exact:24,0.875,0.69,1,istanbul/2026-06-12/2026-06-12T10:20:00+00:00,0.02210610549630329
istanbul/2026-06-12,2026-06-12T10:20:00+00:00,recorded_legacy,exact:25,0.1233,0.255,0,istanbul/2026-06-12/2026-06-12T10:20:00+00:00,0.02210610549630329
istanbul/2026-06-12,2026-06-12T10:20:00+00:00,recorded_legacy,exact:26,0.0017,0.02650000000000001,0,istanbul/2026-06-12/2026-06-12T10:20:00+00:00,0.02210610549630329
istanbul/2026-06-12,2026-06-12T10:20:00+00:00,recorded_legacy,exact:27,0.0,0.006000000000000002,0,istanbul/2026-06-12/2026-06-12T10:20:00+00:00,0.02210610549630329
istanbul/2026-06-12,2026-06-12T10:20:00+00:00,recorded_legacy,higher:28,0,0.0015000000000000005,0,istanbul/2026-06-12/2026-06-12T10:20:00+00:00,0.02210610549630329
istanbul/2026-06-12,2026-06-12T10:50:00+00:00,recorded_legacy,exact:24,0.874,0.675,1,istanbul/2026-06-12/2026-06-12T10:50:00+00:00,0.1578096739580419
istanbul/2026-06-12,2026-06-12T10:50:00+00:00,recorded_legacy,exact:25,0.1234,0.245,0,istanbul/2026-06-12/2026-06-12T10:50:00+00:00,0.1578096739580419
istanbul/2026-06-12,2026-06-12T10:50:00+00:00,recorded_legacy,exact:26,0.0026,0.03500000000000001,0,istanbul/2026-06-12/2026-06-12T10:50:00+00:00,0.1578096739580419
istanbul/2026-06-12,2026-06-12T10:50:00+00:00,recorded_legacy,exact:27,0.0,0.004500000000000001,0,istanbul/2026-06-12/2026-06-12T10:50:00+00:00,0.1578096739580419
istanbul/2026-06-12,2026-06-12T10:50:00+00:00,recorded_legacy,higher:28,0,0.003000000000000001,0,istanbul/2026-06-12/2026-06-12T10:50:00+00:00,0.1578096739580419
istanbul/2026-06-12,2026-06-12T11:20:00+00:00,recorded_legacy,exact:24,0.9705,0.7150000000000001,1,istanbul/2026-06-12/2026-06-12T11:20:00+00:00,0.09724173264090563
istanbul/2026-06-12,2026-06-12T11:20:00+00:00,recorded_legacy,exact:25,0.0295,0.275,0,istanbul/2026-06-12/2026-06-12T11:20:00+00:00,0.09724173264090563
istanbul/2026-06-12,2026-06-12T11:20:00+00:00,recorded_legacy,exact:26,0.0,0.02650000000000001,0,istanbul/2026-06-12/2026-06-12T11:20:00+00:00,0.09724173264090563
istanbul/2026-06-12,2026-06-12T11:20:00+00:00,recorded_legacy,exact:27,0.0,0.004000000000000002,0,istanbul/2026-06-12/2026-06-12T11:20:00+00:00,0.09724173264090563
istanbul/2026-06-12,2026-06-12T11:20:00+00:00,recorded_legacy,higher:28,0,0.0015000000000000005,0,istanbul/2026-06-12/2026-06-12T11:20:00+00:00,0.09724173264090563
london/2026-06-11,2026-06-11T15:20:00+00:00,recorded_legacy,exact:14,0.0,0.014500000000000002,0,london/2026-06-11/2026-06-11T15:20:00+00:00,0.03169020841197123
london/2026-06-11,2026-06-11T15:20:00+00:00,recorded_legacy,exact:15,0.07050000000000001,0.185,0,london/2026-06-11/2026-06-11T15:20:00+00:00,0.03169020841197123
london/2026-06-11,2026-06-11T15:20:00+00:00,recorded_legacy,exact:16,0.48230000000000006,0.39,0,london/2026-06-11/2026-06-11T15:20:00+00:00,0.03169020841197123
london/2026-06-11,2026-06-11T15:20:00+00:00,recorded_legacy,exact:17,0.38970000000000005,0.37,1,london/2026-06-11/2026-06-11T15:20:00+00:00,0.03169020841197123
london/2026-06-11,2026-06-11T15:20:00+00:00,recorded_legacy,exact:18,0.05530000000000001,0.039500000000000014,0,london/2026-06-11/2026-06-11T15:20:00+00:00,0.03169020841197123
london/2026-06-11,2026-06-11T15:20:00+00:00,recorded_legacy,higher:19,0.0022000000000000006,0.004000000000000002,0,london/2026-06-11/2026-06-11T15:20:00+00:00,0.03169020841197123
london/2026-06-11,2026-06-11T15:50:00+00:00,recorded_legacy,exact:15,0.0395,0.095,0,london/2026-06-11/2026-06-11T15:50:00+00:00,0.02292324752034025
london/2026-06-11,2026-06-11T15:50:00+00:00,recorded_legacy,exact:16,0.3889,0.28500000000000003,0,london/2026-06-11/2026-06-11T15:50:00+00:00,0.02292324752034025
london/2026-06-11,2026-06-11T15:50:00+00:00,recorded_legacy,exact:17,0.4798,0.5549999999999999,1,london/2026-06-11/2026-06-11T15:50:00+00:00,0.02292324752034025
london/2026-06-11,2026-06-11T15:50:00+00:00,recorded_legacy,exact:18,0.0892,0.07649999999999998,0,london/2026-06-11/2026-06-11T15:50:00+00:00,0.02292324752034025
london/2026-06-11,2026-06-11T15:50:00+00:00,recorded_legacy,higher:19,0.0026,0.003500000000000001,0,london/2026-06-11/2026-06-11T15:50:00+00:00,0.02292324752034025
london/2026-06-11,2026-06-11T16:20:00+00:00,recorded_legacy,exact:15,0.0,0.04500000000000002,0,london/2026-06-11/2026-06-11T16:20:00+00:00,0.07780986041478
london/2026-06-11,2026-06-11T16:20:00+00:00,recorded_legacy,exact:16,0.3009,0.36,0,london/2026-06-11/2026-06-11T16:20:00+00:00,0.07780986041478
london/2026-06-11,2026-06-11T16:20:00+00:00,recorded_legacy,exact:17,0.5898,0.535,1,london/2026-06-11/2026-06-11T16:20:00+00:00,0.07780986041478
london/2026-06-11,2026-06-11T16:20:00+00:00,recorded_legacy,exact:18,0.105,0.049500000000000016,0,london/2026-06-11/2026-06-11T16:20:00+00:00,0.07780986041478
london/2026-06-11,2026-06-11T16:20:00+00:00,recorded_legacy,higher:19,0.0043,0.0030000000000000005,0,london/2026-06-11/2026-06-11T16:20:00+00:00,0.07780986041478
madrid/2026-06-11,2026-06-11T13:00:00+00:00,recorded_legacy,exact:31,0.06880000000000001,0.02350000000000001,0,madrid/2026-06-11/2026-06-11T13:00:00+00:00,0.020772938402941143
madrid/2026-06-11,2026-06-11T13:00:00+00:00,recorded_legacy,exact:32,0.46640000000000004,0.28,1,madrid/2026-06-11/2026-06-11T13:00:00+00:00,0.020772938402941143
madrid/2026-06-11,2026-06-11T13:00:00+00:00,recorded_legacy,exact:33,0.4126000000000001,0.575,0,madrid/2026-06-11/2026-06-11T13:00:00+00:00,0.020772938402941143
madrid/2026-06-11,2026-06-11T13:00:00+00:00,recorded_legacy,exact:34,0.05120000000000001,0.125,0,madrid/2026-06-11/2026-06-11T13:00:00+00:00,0.020772938402941143
madrid/2026-06-11,2026-06-11T13:00:00+00:00,recorded_legacy,exact:35,0.0005000000000000001,0.019000000000000003,0,madrid/2026-06-11/2026-06-11T13:00:00+00:00,0.020772938402941143
madrid/2026-06-11,2026-06-11T13:30:00+00:00,recorded_legacy,exact:31,0.1,0.021000000000000005,0,madrid/2026-06-11/2026-06-11T13:30:00+00:00,0.18992319452789921
madrid/2026-06-11,2026-06-11T13:30:00+00:00,recorded_legacy,exact:32,0.5129,0.28500000000000003,1,madrid/2026-06-11/2026-06-11T13:30:00+00:00,0.18992319452789921
madrid/2026-06-11,2026-06-11T13:30:00+00:00,recorded_legacy,exact:33,0.3487,0.605,0,madrid/2026-06-11/2026-06-11T13:30:00+00:00,0.18992319452789921
madrid/2026-06-11,2026-06-11T13:30:00+00:00,recorded_legacy,exact:34,0.0378,0.05500000000000002,0,madrid/2026-06-11/2026-06-11T13:30:00+00:00,0.18992319452789921
madrid/2026-06-11,2026-06-11T13:30:00+00:00,recorded_legacy,exact:35,0.0006,0.010000000000000002,0,madrid/2026-06-11/2026-06-11T13:30:00+00:00,0.18992319452789921
madrid/2026-06-11,2026-06-11T14:00:00+00:00,recorded_legacy,exact:31,0.0432,0.0125,0,madrid/2026-06-11/2026-06-11T14:00:00+00:00,0.0476890096262248
madrid/2026-06-11,2026-06-11T14:00:00+00:00,recorded_legacy,exact:32,0.5049,0.29000000000000004,1,madrid/2026-06-11/2026-06-11T14:00:00+00:00,0.0476890096262248
madrid/2026-06-11,2026-06-11T14:00:00+00:00,recorded_legacy,exact:33,0.4083,0.635,0,madrid/2026-06-11/2026-06-11T14:00:00+00:00,0.0476890096262248
madrid/2026-06-11,2026-06-11T14:00:00+00:00,recorded_legacy,exact:34,0.0429,0.08499999999999999,0,madrid/2026-06-11/2026-06-11T14:00:00+00:00,0.0476890096262248
madrid/2026-06-11,2026-06-11T14:00:00+00:00,recorded_legacy,exact:35,0.0007,0.008000000000000002,0,madrid/2026-06-11/2026-06-11T14:00:00+00:00,0.0476890096262248
madrid/2026-06-11,2026-06-11T14:30:00+00:00,recorded_legacy,exact:31,0.0,0.021000000000000005,0,madrid/2026-06-11/2026-06-11T14:30:00+00:00,0.37076094026151707
madrid/2026-06-11,2026-06-11T14:30:00+00:00,recorded_legacy,exact:32,0.6297000000000001,0.28500000000000003,1,madrid/2026-06-11/2026-06-11T14:30:00+00:00,0.37076094026151707
madrid/2026-06-11,2026-06-11T14:30:00+00:00,recorded_legacy,exact:33,0.34230000000000005,0.645,0,madrid/2026-06-11/2026-06-11T14:30:00+00:00,0.37076094026151707
madrid/2026-06-11,2026-06-11T14:30:00+00:00,recorded_legacy,exact:34,0.027600000000000003,0.09,0,madrid/2026-06-11/2026-06-11T14:30:00+00:00,0.37076094026151707
madrid/2026-06-11,2026-06-11T14:30:00+00:00,recorded_legacy,exact:35,0.0004000000000000001,0.003000000000000001,0,madrid/2026-06-11/2026-06-11T14:30:00+00:00,0.37076094026151707
madrid/2026-06-11,2026-06-11T15:00:00+00:00,recorded_legacy,exact:31,0.0,0.0015000000000000005,0,madrid/2026-06-11/2026-06-11T15:00:00+00:00,0.07059218247606736
madrid/2026-06-11,2026-06-11T15:00:00+00:00,recorded_legacy,exact:32,0.2135,0.265,1,madrid/2026-06-11/2026-06-11T15:00:00+00:00,0.07059218247606736
madrid/2026-06-11,2026-06-11T15:00:00+00:00,recorded_legacy,exact:33,0.569,0.6699999999999999,0,madrid/2026-06-11/2026-06-11T15:00:00+00:00,0.07059218247606736
madrid/2026-06-11,2026-06-11T15:00:00+00:00,recorded_legacy,exact:34,0.2074,0.07,0,madrid/2026-06-11/2026-06-11T15:00:00+00:00,0.07059218247606736
